115800 2.41288e-12
115900 2.50636e-12
116000 2.09271e-12
116100 2.2887e-12
116200 2.59037e-12
116300 2.43874e-12
116400 2.12527e-12
116500 2.05974e-12
116600 2.2182e-12
116700 2.06116e-12
116800 2.52875e-12
116900 2.08064e-12
117000 2.48915e-12
117100 2.15541e-12
117200 2.34091e-12
117300 2.24754e-12
117400 2.12166e-12
117500 2.29827e-12
117600 1.9775e-12
117700 2.47677e-12
117800 2.29186e-12
117900 2.5342e-12
118000 2.05205e-12
118100 2.35398e-12
118200 1.89224e-12
118300 1.978e-12
118400 2.3804e-12
118500 1.94156e-12
118600 2.26869e-12
118700 2.36772e-12
118800 2.27401e-12
118900 1.79756e-12
119000 2.37407e-12
119100 2.42428e-12
119200 1.9767e-12
119300 2.37629e-12
119400 2.27429e-12
119500 2.2852e-12
119600 2.06177e-12
119700 2.22164e-12
119800 1.81513e-12
119900 2.40369e-12
120000 2.45276e-12
120100 2.10393e-12
120200 2.28473e-12
120300 1.89168e-12
120400 2.03271e-12
120500 1.85094e-12
120600 2.27884e-12
120700 2.24593e-12
120800 2.25972e-12
120900 2.36902e-12
121000 2.00373e-12
121100 2.44524e-12
121200 1.8556e-12
121300 2.24198e-12
121400 1.83556e-12
121500 2.38912e-12
121600 2.05155e-12
121700 2.33513e-12
121800 2.30665e-12
121900 1.98319e-12
122000 1.96007e-12
122100 1.86315e-12
122200 2.03762e-12
122300 1.89979e-12
122400 1.9014e-12
122500 2.25037e-12
122600 1.69995e-12
122700 2.16874e-12
122800 1.89213e-12
122900 2.23704e-12
123000 2.14639e-12
123100 1.93814e-12
123200 1.7103e-12
123300 1.64332e-12
123400 2.21037e-12
123500 2.34696e-12
123600 1.77769e-12
123700 1.74608e-12
123800 1.74841e-12
123900 1.97314e-12
124000 2.0062e-12
124100 1.8244e-12
124200 2.08597e-12
124300 1.79254e-12
124400 2.03956e-12
124500 2.28814e-12
124600 1.89301e-12
124700 2.23302e-12
124800 1.73209e-12
124900 2.11162e-12
125000 2.11123e-12
125100 2.05122e-12
125200 1.59006e-12
125300 1.56469e-12
125400 1.68876e-12
125500 2.02338e-12
125600 2.11761e-12
125700 1.65287e-12
125800 2.24035e-12
125900 1.72487e-12
126000 2.02763e-12
126100 2.07631e-12
126200 1.90081e-12
126300 2.05191e-12
126400 2.12433e-12
126500 2.01306e-12
126600 2.12996e-12
126700 2.06229e-12
126800 1.85263e-12
126900 1.66306e-12
127000 1.56736e-12
127100 1.77e-12
127200 2.28018e-12
127300 2.17634e-12
127400 1.63519e-12
127500 1.59625e-12
127600 1.58068e-12
127700 1.92232e-12
127800 1.90897e-12
127900 1.78221e-12
128000 2.00695e-12
128100 1.66916e-12
128200 2.07714e-12
128300 1.92746e-12
128400 1.67988e-12
128500 2.07009e-12
128600 1.96168e-12
128700 1.69736e-12
128800 1.57355e-12
128900 1.81052e-12
129000 2.26635e-12
129100 1.68374e-12
129200 1.74097e-12
129300 1.59231e-12
129400 2.01661e-12
129500 2.19932e-12
129600 2.08403e-12
129700 1.60061e-12
129800 1.88194e-12
129900 1.89612e-12
130000 1.68218e-12
130100 1.98322e-12
130200 1.64593e-12
130300 1.71835e-12
130400 1.81538e-12
130500 1.71407e-12
130600 1.97872e-12
130700 1.46941e-12
130800 1.62789e-12
130900 1.43455e-12
131000 1.6413e-12
131100 1.66123e-12
131200 1.61327e-12
131300 1.94655e-12
131400 2.08478e-12
131500 1.62986e-12
131600 2.00095e-12
131700 1.92643e-12
131800 1.41034e-12
131900 1.6791e-12
132000 1.47674e-12
132100 1.3799e-12
132200 1.59917e-12
132300 1.85027e-12
132400 2.07864e-12
132500 1.88929e-12
132600 1.89995e-12
132700 1.49306e-12
132800 1.89238e-12
132900 1.67641e-12
133000 1.35922e-12
133100 1.97881e-12
133200 1.92504e-12
133300 1.5743e-12
133400 1.53993e-12
133500 1.99407e-12
133600 1.51545e-12
133700 1.84458e-12
133800 1.69387e-12
133900 1.43233e-12
134000 1.55623e-12
134100 1.51867e-12
134200 1.84644e-12
134300 1.89196e-12
134400 2.06987e-12
134500 1.99638e-12
134600 1.85099e-12
134700 1.30579e-12
134800 1.62115e-12
134900 1.95979e-12
135000 1.93934e-12
135100 1.56888e-12
135200 1.9752e-12
135300 1.50899e-12
135400 1.44748e-12
135500 1.83187e-12
135600 1.52639e-12
135700 1.77611e-12
135800 1.34312e-12
135900 1.30804e-12
136000 1.84897e-12
136100 1.37698e-12
136200 2.018e-12
136300 2.06093e-12
136400 1.48123e-12
136500 1.53461e-12
136600 1.94755e-12
136700 1.8662e-12
136800 1.43813e-12
136900 1.733e-12
137000 1.75845e-12
137100 1.72642e-12
137200 1.73242e-12
137300 1.91855e-12
137400 1.9027e-12
137500 1.85132e-12
137600 1.34545e-12
137700 1.72953e-12
137800 1.57738e-12
137900 1.50063e-12
138000 1.70713e-12
138100 1.68549e-12
138200 1.58476e-12
138300 1.66117e-12
138400 1.72209e-12
138500 1.30665e-12
138600 1.69495e-12
138700 1.8705e-12
138800 1.68479e-12
138900 1.47457e-12
139000 1.3598e-12
139100 1.99096e-12
139200 1.79914e-12
139300 1.9027e-12
139400 1.41329e-12
139500 1.42478e-12
139600 1.8914e-12
139700 1.82226e-12
139800 1.26901e-12
139900 1.78682e-12
140000 1.74769e-12
140100 1.57352e-12
140200 1.33768e-12
140300 1.37257e-12
140400 1.54407e-12
140500 1.42289e-12
140600 1.37573e-12
140700 1.95222e-12
140800 1.38206e-12
140900 1.31259e-12
141000 1.44454e-12
141100 1.98655e-12
141200 1.73794e-12
141300 1.76553e-12
141400 1.32666e-12
141500 1.3898e-12
141600 1.37218e-12
141700 1.86073e-12
141800 1.16585e-12
141900 1.70156e-12
142000 1.22222e-12
142100 1.77394e-12
142200 1.58615e-12
142300 1.33366e-12
142400 1.17426e-12
142500 1.47113e-12
142600 1.24215e-12
142700 1.27387e-12
142800 1.1709e-12
142900 1.70639e-12
143000 1.79495e-12
143100 1.21425e-12
143200 1.1964e-12
143300 1.17492e-12
143400 1.22255e-12
143500 1.24128e-12
143600 1.18222e-12
143700 1.63719e-12
143800 1.64532e-12
143900 1.76492e-12
144000 1.66905e-12
144100 1.16562e-12
144200 1.26782e-12
144300 1.36302e-12
144400 1.65812e-12
144500 1.30612e-12
144600 1.63444e-12
144700 1.65531e-12
144800 1.54374e-12
144900 1.557e-12
145000 1.64155e-12
145100 1.14084e-12
145200 1.61959e-12
145300 1.1646e-12
145400 1.34223e-12
145500 1.13845e-12
145600 1.19607e-12
145700 1.68832e-12
145800 1.4658e-12
145900 1.62162e-12
146000 1.21947e-12
146100 1.54657e-12
146200 1.18175e-12
146300 1.29818e-12
146400 1.19033e-12
146500 1.70775e-12
146600 1.04122e-12
146700 1.49511e-12
146800 1.08055e-12
146900 1.62789e-12
147000 1.51396e-12
147100 1.15138e-12
147200 1.22943e-12
147300 1.53735e-12
147400 1.11161e-12
147500 1.43541e-12
147600 1.4343e-12
147700 1.04924e-12
147800 1.74008e-12
147900 1.2646e-12
148000 1.58007e-12
148100 1.72054e-12
148200 1.02074e-12
148300 1.80383e-12
148400 1.74549e-12
148500 1.48595e-12
148600 1.37448e-12
148700 1.56131e-12
148800 1.21914e-12
148900 1.385e-12
149000 1.51421e-12
149100 1.35705e-12
149200 1.28869e-12
149300 1.60416e-12
149400 1.11255e-12
149500 1.11339e-12
149600 1.20312e-12
149700 1.38053e-12
149800 9.34669e-13
149900 1.12232e-12
150000 1.51953e-12
150100 1.16107e-12
150200 1.1697e-12
150300 1.10431e-12
150400 1.08921e-12
150500 1.78293e-12
150600 1.57513e-12
150700 1.25083e-12
150800 1.74144e-12
150900 9.14213e-13
151000 1.18155e-12
151100 1.2714e-12
151200 9.98535e-13
151300 1.14883e-12
151400 1.82995e-12
151500 1.1855e-12
151600 1.08133e-12
151700 1.81391e-12
151800 1.42661e-12
151900 1.50793e-12
152000 1.65226e-12
152100 1.04822e-12
152200 1.57643e-12
152300 1.65748e-12
152400 1.57546e-12
152500 1.04264e-12
152600 1.13232e-12
152700 1.48423e-12
152800 1.37521e-12
152900 1.48001e-12
153000 1.20021e-12
153100 9.70057e-13
153200 1.56095e-12
153300 1.35347e-12
153400 1.0511e-12
153500 9.9315e-13
153600 1.13609e-12
153700 1.48079e-12
153800 1.02518e-12
153900 1.34459e-12
154000 1.38928e-12
154100 1.57918e-12
154200 1.64796e-12
154300 1.36227e-12
154400 1.41048e-12
154500 1.62839e-12
154600 1.31897e-12
154700 1.64077e-12
154800 1.21003e-12
154900 1.39455e-12
155000 1.64033e-12
155100 1.02615e-12
155200 1.18319e-12
155300 1.00181e-12
155400 1.49145e-12
155500 1.37437e-12
155600 1.53433e-12
155700 1.00173e-12
155800 1.52559e-12
155900 9.5729e-13
156000 9.85129e-13
156100 7.85205e-13
156200 1.2764e-12
156300 1.08191e-12
156400 1.64424e-12
156500 8.90593e-13
156600 1.16435e-12
156700 8.93396e-13
156800 9.89042e-13
156900 8.58147e-13
157000 1.06526e-12
157100 1.60852e-12
157200 1.55018e-12
157300 1.51862e-12
157400 1.45189e-12
157500 1.69753e-12
157600 9.62036e-13
157700 1.08905e-12
157800 1.43147e-12
157900 1.52323e-12
158000 1.56641e-12
158100 1.06154e-12
158200 8.63004e-13
158300 1.73883e-12
158400 1.25117e-12
158500 9.87016e-13
158600 9.1735e-13
158700 1.2077e-12
158800 1.39191e-12
158900 1.18533e-12
159000 1.36782e-12
159100 1.16371e-12
159200 1.33421e-12
159300 1.13923e-12
159400 1.50607e-12
159500 1.69301e-12
159600 1.12954e-12
159700 1.1913e-12
159800 1.05962e-12
159900 8.11379e-13
160000 1.0032e-12
160100 1.53402e-12
160200 1.01422e-12
160300 1.48406e-12
160400 9.72944e-13
160500 1.3943e-12
160600 1.06726e-12
160700 1.15358e-12
160800 9.22012e-13
160900 1.42683e-12
161000 1.28941e-12
161100 9.77191e-13
161200 1.46511e-12
161300 1.08363e-12
161400 9.76663e-13
161500 1.06973e-12
161600 1.27953e-12
161700 1.28195e-12
161800 8.41466e-13
161900 1.02335e-12
162000 1.42436e-12
162100 1.4905e-12
162200 1.25625e-12
162300 1.48803e-12
162400 8.81822e-13
162500 1.20698e-12
162600 1.31858e-12
162700 8.17152e-13
162800 1.07458e-12
162900 1.31503e-12
163000 1.02918e-12
163100 1.25938e-12
163200 9.85517e-13
163300 7.39991e-13
163400 9.7522e-13
163500 1.17875e-12
163600 8.26089e-13
163700 1.1432e-12
163800 7.61474e-13
163900 1.23021e-12
164000 5.9644e-13
164100 9.8313e-13
164200 7.37049e-13
164300 8.33306e-13
164400 1.2581e-12
164500 7.849e-13
164600 1.48986e-12
164700 6.95777e-13
164800 1.24251e-12
164900 9.31644e-13
165000 8.44602e-13
165100 1.49672e-12
165200 9.4097e-13
165300 1.0375e-12
165400 1.56616e-12
165500 6.84452e-13
165600 7.46625e-13
165700 1.31711e-12
165800 1.45048e-12
165900 1.42061e-12
166000 9.12742e-13
166100 1.30052e-12
166200 1.12593e-12
166300 9.30395e-13
166400 1.33835e-12
166500 1.11577e-12
166600 9.9859e-13
166700 1.36571e-12
166800 1.03093e-12
166900 1.07064e-12
167000 1.23676e-12
167100 1.23929e-12
167200 1.39841e-12
167300 1.26396e-12
167400 1.30893e-12
167500 1.37435e-12
167600 8.01054e-13
167700 1.21156e-12
167800 8.8185e-13
167900 7.39436e-13
168000 6.37213e-13
168100 5.51587e-13
